,RSIOverbought,RSIOversold,TSIOverbought,TSIOversold,LowBollinger,HighBollinger,GoldenCross,ChandelierExit,0,1,2
3788,False,False,False,False,False,False,False,False,0,0,1
3789,False,False,False,False,False,False,False,False,0,0,1
3790,False,False,False,False,False,False,False,False,0,0,1
3791,False,False,False,False,False,False,False,False,0,0,1
3792,True,False,False,False,False,True,False,False,0,0,1
3793,True,False,False,False,False,True,False,False,0,0,1
3794,True,False,True,False,False,True,False,False,0,0,1
3795,True,False,True,False,False,False,False,False,0,0,1
3796,True,False,True,False,False,False,False,False,0,0,1
3797,True,False,True,False,False,False,False,False,0,0,1
3798,True,False,True,False,False,False,False,False,0,0,1
3799,True,False,True,False,False,False,False,False,0,0,1
3800,True,False,True,False,False,False,False,False,0,0,1
3801,True,False,True,False,False,False,False,False,0,0,1
3802,True,False,True,False,False,False,False,False,0,0,1
3803,True,False,True,False,False,False,False,False,0,0,1
3804,True,False,True,False,False,False,False,False,0,0,1
3805,True,False,True,False,False,False,True,False,0,0,1
3806,True,False,True,False,False,False,True,False,0,0,1
3807,False,False,True,False,False,False,True,False,0,0,1
3808,False,False,True,False,False,False,True,False,0,0,1
3809,False,False,True,False,False,False,True,False,0,0,1
3810,False,False,True,False,False,False,True,False,0,0,1
3811,False,False,True,False,False,False,True,False,0,0,1
3812,False,False,True,False,False,False,True,False,0,0,1
3813,False,False,True,False,False,False,True,False,0,0,1
3814,False,False,True,False,False,False,True,False,0,0,1
3815,False,False,True,False,False,False,True,False,0,0,1
3816,False,False,True,False,False,False,True,False,0,0,1
3817,False,False,True,False,False,False,True,False,0,0,1
3818,False,False,True,False,True,False,True,False,0,0,1
3819,False,False,False,False,True,False,True,True,0,1,0
3820,False,False,False,False,False,False,True,False,0,0,1
3821,False,False,False,False,False,False,True,False,0,0,1
3822,False,False,False,False,False,False,True,False,0,0,1
3823,False,False,False,False,False,False,True,False,0,0,1
3824,False,False,False,False,False,False,True,False,0,0,1
3825,False,False,False,False,False,False,True,False,0,0,1
3826,False,False,False,False,False,False,True,False,0,0,1
3827,False,False,False,False,False,False,True,False,0,0,1
3828,False,False,False,False,False,False,True,False,0,0,1
3829,False,False,False,False,False,False,True,False,0,0,1
3830,False,False,False,False,False,False,True,False,0,0,1
3831,False,False,False,False,False,False,True,False,0,0,1
3832,False,False,False,False,False,False,True,False,0,0,1
3833,False,False,False,False,False,False,True,False,0,0,1
3834,False,False,False,False,False,False,True,False,0,0,1
3835,False,False,False,False,False,False,True,False,0,0,1
3836,False,False,False,False,False,False,True,False,0,0,1
3837,False,False,False,False,False,False,True,False,0,0,1
3838,False,False,False,False,False,True,True,False,0,0,1
3839,False,False,False,False,False,True,True,False,0,0,1
3840,False,False,False,False,False,False,True,False,0,0,1
3841,False,False,False,False,False,False,True,False,0,0,1
3842,False,False,False,False,False,False,True,False,0,0,1
3843,False,False,False,False,False,False,True,False,0,0,1
3844,True,False,False,False,False,False,True,False,0,0,1
3845,False,False,False,False,False,False,True,False,0,0,1
3846,False,False,False,False,False,False,True,False,0,0,1
3847,False,False,False,False,False,False,True,False,0,0,1
3848,False,False,False,False,False,False,True,False,0,0,1
3849,False,False,False,False,False,False,True,False,0,0,1
3850,True,False,True,False,False,True,True,False,0,0,1
3851,True,False,True,False,False,True,True,False,0,0,1
3852,True,False,True,False,False,False,True,False,0,0,1
3853,True,False,True,False,False,False,True,False,0,0,1
3854,False,False,True,False,False,False,True,False,0,0,1
3855,False,False,True,False,False,False,True,False,0,0,1
3856,False,False,True,False,False,False,True,False,0,0,1
3857,False,False,True,False,False,False,True,False,0,0,1
3858,False,False,True,False,False,False,True,False,0,0,1
3859,True,False,True,False,False,False,True,False,0,0,1
3860,True,False,True,False,False,False,True,False,0,0,1
3861,True,False,True,False,False,False,True,False,0,0,1
3862,True,False,True,False,False,False,True,False,0,0,1
3863,False,False,True,False,False,False,True,False,0,0,1
3864,False,False,True,False,False,False,True,False,0,0,1
3865,False,False,True,False,False,False,True,False,0,0,1
3866,False,False,True,False,False,False,True,False,0,0,1
3867,False,False,True,False,False,False,True,False,0,0,1
3868,False,False,False,False,False,False,True,False,0,0,1
3869,False,False,False,False,False,False,True,False,0,0,1
3870,False,False,False,False,False,False,True,False,0,0,1
3871,False,False,False,False,False,False,True,False,0,0,1
3872,False,False,False,False,False,False,True,False,0,0,1
3873,False,False,False,False,False,False,True,False,0,0,1
3874,False,False,False,False,False,False,True,False,0,0,1
3875,False,False,False,False,False,False,True,False,0,0,1
3876,False,False,False,False,False,False,True,False,0,0,1
3877,False,False,False,False,False,False,True,False,0,0,1
3878,False,False,False,False,False,False,True,False,0,0,1
3879,False,False,False,False,False,False,True,False,0,0,1
3880,False,False,False,False,False,False,True,False,0,0,1
3881,False,False,False,False,False,False,True,False,0,0,1
3882,False,False,False,False,False,False,True,False,0,0,1
3883,False,False,False,False,False,False,True,False,0,0,1
3884,False,False,False,False,False,False,True,False,0,0,1
3885,False,False,False,False,False,False,True,False,0,0,1
3886,False,False,False,False,False,False,True,False,0,0,1
3887,False,False,False,False,False,False,True,False,0,0,1
3888,False,False,False,False,False,True,True,False,0,0,1
3889,False,False,False,False,False,False,True,False,0,0,1
3890,False,False,False,False,False,False,True,False,0,0,1
3891,False,False,False,False,False,True,True,False,0,0,1
3892,False,False,False,False,False,False,True,False,0,0,1
3893,False,False,False,False,False,False,True,False,0,0,1
3894,False,False,False,False,False,False,True,False,0,0,1
3895,False,False,False,False,False,False,True,False,0,0,1
3896,False,False,False,False,False,False,True,False,0,0,1
3897,False,False,False,False,False,False,True,False,0,0,1
3898,False,False,False,False,False,False,True,False,0,0,1
3899,False,False,False,False,False,False,True,False,0,0,1
3900,False,False,False,False,False,False,True,False,0,0,1
3901,False,False,False,False,False,False,True,False,0,0,1
3902,False,False,False,False,False,False,True,False,0,0,1
3903,False,False,False,False,False,False,True,False,0,0,1
3904,False,False,False,False,False,True,True,False,0,0,1
3905,False,False,False,False,False,True,True,False,0,0,1
3906,False,False,False,False,False,True,True,False,0,0,1
3907,True,False,True,False,False,True,True,False,0,0,1
3908,True,False,True,False,False,True,True,False,0,0,1
3909,True,False,True,False,False,True,True,False,0,0,1
3910,True,False,True,False,False,False,True,False,0,0,1
3911,True,False,True,False,False,False,True,False,0,0,1
3912,True,False,True,False,False,False,True,False,0,0,1
3913,True,False,True,False,False,True,True,True,0,0,1
3914,True,False,True,False,False,True,True,False,0,0,1
3915,True,False,True,False,False,False,True,True,0,0,1
3916,True,False,True,False,False,False,True,False,0,0,1
3917,True,False,True,False,False,False,True,False,0,0,1
3918,True,False,True,False,False,False,True,False,0,0,1
3919,True,False,True,False,False,False,True,False,0,0,1
3920,True,False,True,False,False,False,True,False,0,0,1
3921,True,False,True,False,False,False,True,False,0,0,1
3922,True,False,True,False,False,False,True,False,0,0,1
3923,False,False,True,False,False,False,True,True,0,0,1
3924,False,False,True,False,False,False,True,True,0,0,1
3925,False,False,True,False,False,False,True,True,0,0,1
3926,True,False,True,False,False,False,True,True,0,0,1
3927,False,False,True,False,False,False,True,False,0,0,1
3928,False,False,True,False,False,False,True,False,0,0,1
3929,False,False,True,False,False,False,True,False,0,0,1
3930,False,False,True,False,False,False,True,False,0,0,1
3931,False,False,True,False,False,False,True,False,0,0,1
3932,False,False,True,False,True,False,True,False,0,0,1
3933,False,True,True,False,True,False,True,True,0,0,1
3934,False,True,False,False,True,False,True,True,0,1,0
3935,False,True,False,False,True,False,True,True,0,1,0
3936,False,False,False,False,False,False,True,False,0,0,1
3937,False,False,False,False,False,False,True,False,0,0,1
3938,False,False,False,False,False,False,True,False,0,0,1
3939,False,False,False,False,False,False,True,False,0,0,1
3940,False,False,False,False,False,False,True,False,0,0,1
3941,False,False,False,False,False,False,True,False,0,0,1
3942,False,False,False,False,False,False,True,False,0,0,1
3943,False,False,False,False,False,False,True,False,0,0,1
3944,False,False,False,False,False,False,True,False,0,0,1
3945,False,False,False,False,False,False,True,False,0,0,1
3946,False,False,False,False,False,False,True,False,0,0,1
3947,False,False,False,False,False,False,True,False,0,0,1
3948,True,False,False,False,False,False,True,False,0,0,1
3949,False,False,False,False,False,False,True,False,0,0,1
3950,False,False,False,False,False,False,True,False,0,0,1
3951,False,False,False,False,False,False,True,False,0,0,1
3952,False,False,False,False,False,False,True,False,0,0,1
3953,False,False,False,False,False,False,True,False,0,0,1
3954,True,False,False,False,False,False,True,False,0,0,1
3955,False,False,False,False,False,False,True,False,0,0,1
3956,False,False,False,False,False,False,True,False,0,0,1
3957,False,False,False,False,False,False,True,False,0,0,1
3958,False,False,False,False,False,False,True,True,0,1,0
3959,False,False,False,False,False,False,True,True,0,1,0
3960,False,False,False,False,False,False,True,False,0,0,1
3961,False,False,False,False,False,False,True,False,0,0,1
3962,False,False,False,False,False,False,True,False,0,0,1
3963,False,False,False,False,False,False,True,False,0,0,1
3964,False,False,False,False,False,False,True,False,0,0,1
3965,False,False,False,False,False,False,True,False,0,0,1
3966,False,False,False,False,False,False,True,False,0,0,1
3967,False,False,False,False,False,False,True,False,0,0,1
3968,False,False,False,False,False,False,True,False,0,0,1
3969,False,False,False,False,False,False,True,False,0,0,1
3970,False,False,False,False,False,False,True,False,0,0,1
3971,False,False,False,False,False,False,True,False,0,0,1
3972,True,False,False,False,False,False,True,False,0,0,1
3973,True,False,False,False,False,False,True,False,0,0,1
3974,True,False,False,False,False,False,True,False,0,0,1
3975,False,False,False,False,False,False,True,False,0,0,1
3976,False,False,False,False,False,False,True,False,0,0,1
3977,True,False,False,False,False,True,True,False,0,0,1
3978,True,False,True,False,False,True,True,False,0,0,1
3979,True,False,True,False,False,True,True,False,0,0,1
3980,True,False,True,False,False,True,True,False,0,0,1
3981,True,False,True,False,False,True,True,False,0,0,1
3982,True,False,True,False,False,False,True,False,0,0,1
3983,True,False,True,False,False,False,True,False,0,0,1
3984,True,False,True,False,False,False,True,False,0,0,1
3985,True,False,True,False,False,False,True,False,0,0,1
3986,True,False,True,False,False,False,True,False,0,0,1
3987,True,False,True,False,False,False,True,False,0,0,1
3988,True,False,True,False,False,False,True,False,0,0,1
3989,True,False,True,False,False,False,True,False,0,0,1
3990,True,False,True,False,False,False,True,False,0,0,1
3991,True,False,True,False,False,False,True,False,0,0,1
3992,False,False,True,False,False,False,True,False,0,0,1
3993,False,False,True,False,False,False,True,False,0,0,1
3994,False,False,True,False,False,False,True,False,0,0,1
3995,False,False,True,False,False,False,True,False,0,0,1
3996,False,False,True,False,False,False,True,False,0,0,1
3997,False,False,True,False,False,False,True,False,0,0,1
3998,False,False,True,False,False,False,True,False,0,0,1
3999,False,False,True,False,False,False,True,False,0,0,1
4000,False,False,True,False,False,False,True,False,0,0,1
4001,False,False,True,False,False,False,True,False,0,0,1
4002,False,False,True,False,False,False,True,False,0,0,1
4003,False,False,True,False,False,False,True,False,0,0,1
4004,False,False,True,False,False,False,True,False,0,0,1
4005,False,False,True,False,False,False,True,False,0,0,1
4006,False,False,True,False,False,False,True,False,0,0,1
4007,False,False,True,False,False,False,True,False,0,0,1
4008,False,False,True,False,False,False,True,False,0,0,1
4009,False,False,True,False,False,False,True,False,0,0,1
4010,False,False,False,False,False,False,True,False,0,0,1
4011,False,False,False,False,True,False,True,False,0,0,1
4012,False,False,False,False,False,False,True,False,0,0,1
4013,False,False,False,False,False,False,True,False,0,0,1
4014,False,False,False,False,False,False,True,False,0,0,1
4015,False,False,False,False,False,False,True,False,0,0,1
4016,False,False,False,False,False,False,True,False,0,0,1
4017,False,False,False,False,False,False,True,False,0,0,1
4018,False,False,False,False,False,False,True,False,0,0,1
4019,False,False,False,False,False,False,True,False,0,0,1
4020,False,False,False,False,False,False,True,False,0,0,1
4021,False,False,False,False,False,False,True,False,0,0,1
4022,False,False,False,False,False,True,True,False,0,0,1
4023,False,False,False,False,False,False,True,False,0,0,1
4024,False,False,False,False,False,False,True,False,0,0,1
4025,False,False,False,False,True,False,True,True,0,1,0
4026,False,False,False,False,True,False,True,True,0,1,0
4027,False,False,False,False,False,False,True,True,0,1,0
4028,False,True,False,False,True,False,True,True,0,1,0
4029,False,True,False,False,True,False,True,True,0,1,0
4030,False,False,False,False,False,False,True,True,0,1,0
4031,False,False,False,False,False,False,True,True,0,1,0
4032,False,True,False,False,True,False,True,True,0,1,0
4033,False,False,False,False,False,False,True,True,0,1,0
4034,False,True,False,True,False,False,True,True,0,1,0
4035,False,True,False,True,False,False,True,True,0,1,0
4036,False,True,False,True,False,False,True,True,0,1,0
4037,False,True,False,True,False,False,True,True,0,1,0
4038,False,True,False,True,False,False,True,False,0,0,1
4039,False,False,False,True,False,False,True,False,0,0,1
4040,False,False,False,True,False,False,True,False,0,0,1
4041,False,False,False,True,False,False,True,False,0,0,1
4042,False,False,False,False,False,False,True,False,0,0,1
4043,False,False,False,False,False,False,True,False,0,0,1
4044,False,False,False,False,False,False,True,False,0,0,1
4045,False,False,False,False,False,False,True,False,0,0,1
4046,False,False,False,False,True,False,True,True,0,1,0
4047,False,False,False,False,False,False,True,True,0,1,0
4048,False,False,False,True,True,False,True,True,0,1,0
4049,False,False,False,True,True,False,True,True,0,1,0
4050,False,False,False,True,True,False,True,True,0,1,0
4051,False,False,False,True,False,False,True,True,0,1,0
4052,False,False,False,True,False,False,True,True,0,1,0
4053,False,False,False,True,False,False,True,True,0,1,0
4054,False,False,False,True,False,False,True,True,0,1,0
4055,False,False,False,True,False,False,True,True,0,1,0
4056,False,True,False,True,False,False,True,False,0,0,1
4057,False,False,False,False,False,False,True,False,0,0,1
4058,False,False,False,False,False,False,True,False,0,0,1
4059,False,False,False,False,False,False,True,False,0,0,1
4060,False,False,False,False,False,False,True,False,0,0,1
4061,False,False,False,False,False,False,True,False,0,0,1
4062,True,False,False,False,False,False,True,False,0,0,1
4063,True,False,False,False,False,False,True,False,0,0,1
4064,True,False,False,False,False,False,True,False,0,0,1
4065,True,False,False,False,False,False,True,False,0,0,1
4066,True,False,False,False,False,False,True,False,0,0,1
4067,True,False,False,False,False,False,True,False,0,0,1
4068,False,False,False,False,False,False,True,False,0,0,1
4069,False,False,False,False,False,False,True,False,0,0,1
4070,False,False,False,False,False,False,True,False,0,0,1
4071,False,False,False,False,False,False,True,False,0,0,1
4072,False,False,False,False,False,False,True,False,0,0,1
4073,False,False,False,False,False,False,True,False,0,0,1
4074,False,False,False,False,False,False,True,False,0,0,1
4075,False,False,False,False,False,False,True,False,0,0,1
4076,False,False,False,False,False,False,True,False,0,0,1
4077,False,False,False,False,False,False,True,False,0,0,1
4078,False,False,False,False,False,False,True,False,0,0,1
4079,False,False,False,False,False,False,True,False,0,0,1
4080,False,False,False,False,False,False,True,False,0,0,1
4081,False,False,False,False,False,False,True,False,0,0,1
4082,False,False,False,False,False,False,False,False,0,0,1
4083,False,False,False,False,False,True,False,False,0,0,1
4084,True,False,False,False,False,True,False,False,0,0,1
4085,False,False,False,False,False,False,False,False,0,0,1
4086,False,False,False,False,False,False,False,False,0,0,1
4087,False,False,False,False,False,False,False,False,0,0,1
4088,False,False,False,False,False,False,False,False,0,0,1
4089,False,False,False,False,False,False,False,False,0,0,1
4090,False,False,False,False,False,False,False,False,0,0,1
4091,True,False,False,False,False,False,False,False,0,0,1
4092,True,False,False,False,False,False,False,False,0,0,1
4093,True,False,False,False,False,False,False,False,0,0,1
4094,True,False,False,False,False,False,False,False,0,0,1
4095,False,False,False,False,False,False,False,False,0,0,1
4096,True,False,False,False,False,False,False,False,0,0,1
4097,True,False,True,False,False,True,False,False,0,0,1
4098,False,False,True,False,False,False,False,False,0,0,1
4099,False,False,True,False,False,False,False,False,0,0,1
4100,False,False,True,False,False,False,True,False,0,0,1
4101,False,False,True,False,False,False,True,False,0,0,1
4102,False,False,True,False,False,False,True,False,0,0,1
4103,False,False,True,False,False,False,True,False,0,0,1
4104,False,False,False,False,False,False,True,False,0,0,1
4105,False,False,False,False,False,False,True,False,0,0,1
4106,True,False,False,False,False,True,True,False,0,0,1
4107,True,False,True,False,False,True,True,False,0,0,1
4108,False,False,True,False,False,False,True,False,0,0,1
4109,False,False,True,False,False,False,True,False,0,0,1
4110,False,False,True,False,False,False,True,False,0,0,1
4111,False,False,True,False,False,False,True,False,0,0,1
4112,False,False,True,False,False,False,True,False,0,0,1
4113,False,False,True,False,False,True,True,False,0,0,1
4114,True,False,True,False,False,True,True,False,0,0,1
4115,True,False,True,False,False,False,True,False,0,0,1
4116,True,False,True,False,False,False,True,False,0,0,1
4117,True,False,True,False,False,False,True,False,0,0,1
4118,True,False,True,False,False,False,True,False,0,0,1
4119,True,False,True,False,False,False,True,False,0,0,1
4120,False,False,True,False,False,False,True,False,0,0,1
4121,False,False,True,False,False,False,True,False,0,0,1
4122,False,False,True,False,False,False,True,False,0,0,1
4123,False,False,True,False,False,False,True,False,0,0,1
4124,True,False,True,False,False,False,True,False,0,0,1
4125,True,False,True,False,False,False,True,False,0,0,1
4126,False,False,True,False,False,False,True,False,0,0,1
4127,False,False,True,False,False,False,True,False,0,0,1
4128,False,False,True,False,False,False,True,False,0,0,1
4129,False,False,True,False,False,False,True,False,0,0,1
4130,False,False,True,False,False,False,True,False,0,0,1
4131,False,False,True,False,False,False,True,False,0,0,1
4132,True,False,True,False,False,False,True,False,0,0,1
4133,True,False,True,False,False,False,True,False,0,0,1
4134,True,False,True,False,False,False,True,False,0,0,1
4135,False,False,True,False,False,False,True,False,0,0,1
4136,False,False,True,False,False,False,True,False,0,0,1
4137,False,False,True,False,False,False,True,False,0,0,1
4138,False,False,True,False,False,False,True,False,0,0,1
4139,False,False,True,False,False,False,True,False,0,0,1
4140,False,False,False,False,False,False,True,False,0,0,1
4141,False,False,False,False,False,False,True,False,0,0,1
4142,False,False,False,False,False,False,True,False,0,0,1
4143,False,False,False,False,False,False,True,False,0,0,1
4144,False,False,False,False,False,False,True,False,0,0,1
4145,False,False,False,False,True,False,True,False,0,0,1
4146,False,False,False,False,True,False,True,True,0,1,0
4147,False,False,False,False,False,False,True,False,0,0,1
4148,False,False,False,False,False,False,True,False,0,0,1
4149,False,False,False,False,False,False,True,False,0,0,1
4150,False,False,False,False,False,False,True,False,0,0,1
4151,False,False,False,False,False,False,True,False,0,0,1
4152,False,False,False,False,False,True,True,False,0,0,1
4153,False,False,False,False,False,False,True,False,0,0,1
4154,False,False,False,False,False,True,True,False,0,0,1
4155,False,False,False,False,False,True,True,False,0,0,1
4156,False,False,False,False,False,False,True,False,0,0,1
4157,False,False,False,False,False,False,True,False,0,0,1
4158,False,False,False,False,False,False,True,False,0,0,1
4159,True,False,False,False,False,False,True,False,0,0,1
4160,True,False,False,False,False,False,True,False,0,0,1
4161,True,False,False,False,False,False,True,False,0,0,1
4162,True,False,False,False,False,False,True,False,0,0,1
4163,True,False,False,False,False,False,True,False,0,0,1
4164,False,False,False,False,False,False,True,False,0,0,1
4165,False,False,False,False,False,False,True,False,0,0,1
4166,False,False,False,False,False,False,True,False,0,0,1
4167,False,False,False,False,False,False,True,False,0,0,1
4168,False,False,False,False,False,False,True,False,0,0,1
4169,False,False,False,False,False,True,True,False,0,0,1
4170,False,False,False,False,False,True,True,False,0,0,1
4171,False,False,False,False,False,False,True,False,0,0,1
4172,False,False,False,False,False,False,True,False,0,0,1
4173,False,False,False,False,False,False,True,False,0,0,1
4174,False,False,False,False,False,False,True,False,0,0,1
4175,False,False,True,False,False,False,True,False,0,0,1
4176,False,False,True,False,False,False,True,False,0,0,1
4177,False,False,True,False,False,False,True,False,0,0,1
4178,False,False,True,False,False,False,True,False,0,0,1
4179,True,False,True,False,False,False,True,False,0,0,1
4180,True,False,True,False,False,False,True,False,0,0,1
4181,False,False,True,False,False,False,True,False,0,0,1
4182,False,False,True,False,False,False,True,False,0,0,1
4183,False,False,True,False,False,False,True,False,0,0,1
4184,False,False,False,False,False,False,True,False,0,0,1
4185,False,False,False,False,False,False,True,False,0,0,1
4186,False,False,False,False,False,False,True,False,0,0,1
4187,False,False,False,False,False,False,True,False,0,0,1
4188,False,False,False,False,False,False,True,False,0,0,1
4189,False,False,False,False,False,False,True,False,0,0,1
4190,False,False,False,False,False,False,True,False,0,0,1
4191,False,False,False,False,False,False,True,False,0,0,1
4192,False,False,False,False,False,False,True,False,0,0,1
4193,False,False,False,False,False,False,True,False,0,0,1
4194,False,False,False,False,False,False,True,False,0,0,1
4195,True,False,False,False,False,True,True,False,0,0,1
4196,False,False,False,False,False,True,True,False,0,0,1
4197,False,False,True,False,False,False,True,False,0,0,1
4198,False,False,False,False,False,False,True,True,0,1,0
4199,False,False,False,False,False,False,True,False,0,0,1
4200,False,False,False,False,False,False,True,True,0,1,0
4201,False,False,False,False,False,False,True,True,0,1,0
4202,False,False,False,False,False,False,True,False,0,0,1
4203,False,False,False,False,False,False,True,False,0,0,1
4204,False,False,False,False,False,False,True,False,0,0,1
4205,False,False,False,False,False,False,True,False,0,0,1
4206,False,False,False,False,False,False,True,False,0,0,1
4207,False,False,False,False,False,True,True,False,0,0,1
4208,False,False,False,False,False,True,True,False,0,0,1
4209,False,False,False,False,False,False,True,False,0,0,1
4210,False,False,False,False,False,True,True,False,0,0,1
4211,False,False,True,False,False,True,True,False,0,0,1
4212,True,False,True,False,False,True,True,False,0,0,1
4213,True,False,True,False,False,True,True,False,0,0,1
4214,True,False,True,False,False,False,True,False,0,0,1
4215,True,False,True,False,False,False,True,False,0,0,1
4216,True,False,True,False,False,False,True,False,0,0,1
4217,True,False,True,False,False,False,True,False,0,0,1
4218,True,False,True,False,False,False,True,False,0,0,1
4219,True,False,True,False,False,False,True,False,0,0,1
4220,True,False,True,False,False,False,True,False,0,0,1
4221,False,False,True,False,False,False,True,False,0,0,1
4222,False,False,True,False,False,False,True,False,0,0,1
4223,False,False,True,False,False,False,True,False,0,0,1
4224,False,False,True,False,False,False,True,True,0,0,1
4225,False,False,False,False,False,False,True,False,0,0,1
4226,False,False,False,False,False,False,True,False,0,0,1
4227,False,False,False,False,False,False,True,True,0,1,0
4228,False,False,False,False,False,False,True,False,0,0,1
4229,False,False,False,False,False,False,True,False,0,0,1
4230,False,False,False,False,False,False,True,False,0,0,1
4231,False,False,False,False,False,False,True,False,0,0,1
4232,False,False,False,False,False,False,True,False,0,0,1
4233,False,True,False,False,True,False,True,True,0,1,0
4234,False,False,False,False,False,False,True,True,0,1,0
4235,False,False,False,False,False,False,True,True,0,1,0
4236,False,True,False,False,True,False,True,True,0,1,0
4237,False,False,False,False,False,False,True,True,0,1,0
4238,False,False,False,False,True,False,True,True,0,1,0
4239,False,False,False,False,False,False,True,True,0,1,0
4240,False,False,False,False,False,False,True,False,0,0,1
4241,False,False,False,False,False,False,True,True,0,1,0
4242,False,False,False,False,False,False,True,True,0,1,0
4243,False,True,False,False,False,False,True,True,0,1,0
4244,False,True,False,True,True,False,True,True,1,0,0
4245,False,False,False,False,False,False,True,True,0,1,0
4246,False,False,False,False,False,False,True,False,0,0,1
4247,False,False,False,False,False,False,True,False,0,0,1
4248,False,False,False,False,False,False,True,False,0,0,1
4249,False,False,False,False,False,False,True,False,0,0,1
4250,False,False,False,False,False,False,True,False,0,0,1
4251,False,False,False,False,False,False,True,False,0,0,1
4252,False,False,False,False,False,False,True,False,0,0,1
4253,False,False,False,False,False,False,True,False,0,0,1
4254,False,False,False,False,False,False,True,False,0,0,1
4255,False,False,False,False,False,False,True,False,0,0,1
4256,False,False,False,False,False,False,True,True,0,1,0
4257,False,False,False,False,False,False,True,True,0,1,0
4258,False,False,False,False,False,False,True,False,0,0,1
4259,False,False,False,False,False,False,True,False,0,0,1
4260,False,False,False,False,False,False,True,False,0,0,1
4261,False,False,False,False,False,False,True,False,0,0,1
4262,False,False,False,False,False,False,True,False,0,0,1
4263,False,False,False,False,False,False,True,False,0,0,1
4264,False,False,False,False,False,False,True,False,0,0,1
4265,False,False,False,False,False,False,True,False,0,0,1
4266,False,False,False,False,False,False,True,False,0,0,1
4267,False,False,False,False,False,False,True,False,0,0,1
4268,False,False,False,False,False,False,True,False,0,0,1
4269,False,False,False,False,False,False,True,False,0,0,1
4270,False,False,False,False,False,False,True,False,0,0,1
4271,False,False,False,False,False,False,True,False,0,0,1
4272,False,False,False,False,False,False,True,False,0,0,1
4273,False,False,False,False,False,False,True,False,0,0,1
4274,False,False,False,False,False,False,True,False,0,0,1
4275,False,False,False,False,False,False,True,False,0,0,1
4276,False,False,False,False,False,False,True,False,0,0,1
4277,False,False,False,False,False,False,True,False,0,0,1
4278,False,False,False,False,False,False,True,False,0,0,1
4279,False,False,False,False,False,False,True,False,0,0,1
4280,False,False,False,False,False,True,True,False,0,0,1
4281,False,False,False,False,False,True,True,False,0,0,1
4282,False,False,False,False,False,False,True,False,0,0,1
4283,False,False,False,False,False,False,True,False,0,0,1
4284,False,False,False,False,False,True,True,False,0,0,1
4285,True,False,False,False,False,True,True,False,0,0,1
4286,True,False,False,False,False,False,True,False,0,0,1
4287,False,False,False,False,False,False,True,False,0,0,1
4288,False,False,False,False,False,False,True,False,0,0,1
4289,True,False,False,False,False,False,True,False,0,0,1
4290,True,False,False,False,False,False,True,False,0,0,1
4291,True,False,True,False,False,False,True,False,0,0,1
4292,True,False,True,False,False,False,True,False,0,0,1
4293,True,False,True,False,False,False,True,False,0,0,1
4294,True,False,True,False,False,False,True,False,0,0,1
4295,True,False,True,False,False,False,True,False,0,0,1
4296,False,False,True,False,False,False,True,False,0,0,1
4297,False,False,True,False,False,False,True,False,0,0,1
4298,False,False,True,False,False,False,True,False,0,0,1
4299,False,False,True,False,False,False,True,False,0,0,1
4300,False,False,False,False,False,False,True,False,0,0,1
4301,False,False,False,False,False,False,True,False,0,0,1
4302,False,False,False,False,False,False,True,False,0,0,1
4303,False,False,False,False,False,False,True,False,0,0,1
4304,False,False,False,False,False,False,True,False,0,0,1
4305,False,False,False,False,False,False,True,False,0,0,1
4306,False,False,False,False,False,False,True,False,0,0,1
4307,False,False,False,False,False,False,True,False,0,0,1
4308,False,False,False,False,False,False,True,False,0,0,1
4309,False,False,False,False,False,False,True,False,0,0,1
4310,False,False,True,False,False,False,True,False,0,0,1
4311,False,False,True,False,False,False,True,False,0,0,1
4312,False,False,True,False,False,False,True,False,0,0,1
4313,True,False,True,False,False,False,True,False,0,0,1
4314,True,False,True,False,False,False,True,False,0,0,1
4315,True,False,True,False,False,False,True,False,0,0,1
4316,True,False,True,False,False,False,True,False,0,0,1
4317,True,False,True,False,False,False,True,False,0,0,1
4318,False,False,False,False,False,False,True,False,0,0,1
4319,False,False,False,False,False,False,True,False,0,0,1
4320,False,False,False,False,False,False,True,False,0,0,1
4321,False,False,False,False,False,False,True,False,0,0,1
4322,False,False,False,False,False,False,True,False,0,0,1
4323,False,False,False,False,False,False,True,False,0,0,1
4324,False,False,False,False,False,False,True,False,0,0,1
4325,False,False,False,False,False,False,True,False,0,0,1
4326,False,False,False,False,False,False,True,False,0,0,1
4327,False,False,False,False,False,False,True,False,0,0,1
4328,False,False,False,False,False,False,True,False,0,0,1
4329,False,False,False,False,False,False,True,False,0,0,1
4330,False,False,False,False,False,False,True,False,0,0,1
4331,False,False,False,False,False,False,True,False,0,0,1
4332,False,False,False,False,False,False,True,False,0,0,1
4333,False,False,False,False,False,False,True,False,0,0,1
4334,False,False,False,False,False,False,True,False,0,0,1
4335,False,False,False,False,False,False,True,False,0,0,1
4336,False,False,False,False,False,True,True,False,0,0,1
4337,False,False,False,False,False,True,True,False,0,0,1
4338,True,False,True,False,False,True,True,False,0,0,1
4339,True,False,True,False,False,True,True,False,0,0,1
4340,True,False,True,False,False,True,True,False,0,0,1
4341,True,False,True,False,False,True,True,False,0,0,1
4342,True,False,True,False,False,False,True,False,0,0,1
4343,False,False,True,False,False,False,True,False,0,0,1
4344,True,False,True,False,False,False,True,False,0,0,1
