,RSIOverbought,RSIOversold,TSIOverbought,TSIOversold,LowBollinger,HighBollinger,GoldenCross,ChandelierExit
3729,False,False,False,True,False,False,False,False
3730,False,False,False,False,False,False,False,False
3731,False,False,False,False,False,False,False,False
3732,False,False,False,False,False,False,False,False
3733,False,False,False,False,False,False,False,False
3734,False,False,False,False,False,False,False,False
3735,False,False,False,False,False,False,False,False
3736,False,False,False,False,False,False,False,False
3737,False,False,False,False,False,False,False,False
3738,False,False,False,False,False,False,False,False
3739,False,False,False,False,False,False,False,False
3740,True,False,False,False,False,False,False,False
3741,True,False,False,False,False,True,False,False
3742,True,False,False,False,False,False,False,False
3743,True,False,False,False,False,False,False,False
3744,True,False,False,False,False,False,False,False
3745,True,False,False,False,False,False,False,False
3746,True,False,False,False,False,False,False,False
3747,True,False,False,False,False,False,False,False
3748,True,False,False,False,False,False,False,False
3749,True,False,False,False,False,False,False,False
3750,True,False,True,False,False,False,False,False
3751,False,False,False,False,False,False,False,False
3752,False,False,False,False,False,False,False,False
3753,False,False,False,False,False,False,False,True
3754,False,False,False,False,False,False,False,True
3755,False,False,False,False,False,False,False,True
3756,False,False,False,False,False,False,False,True
3757,False,False,False,False,False,False,False,True
3758,False,False,False,False,False,False,False,True
3759,False,False,False,False,False,False,False,True
3760,False,True,False,False,False,False,False,True
3761,False,True,False,False,False,False,False,True
3762,False,True,False,False,False,False,False,True
3763,False,True,False,False,False,False,False,True
3764,False,True,False,False,False,False,False,True
3765,False,True,False,False,False,False,False,True
3766,False,False,False,False,False,False,False,False
3767,False,False,False,False,False,False,False,False
3768,False,False,False,False,False,False,False,False
3769,False,False,False,False,False,False,False,False
3770,False,False,False,False,False,False,False,False
3771,False,False,False,False,False,False,False,False
3772,False,False,False,False,False,False,False,False
3773,False,False,False,False,False,False,False,False
3774,False,False,False,False,False,False,False,False
3775,False,False,False,False,False,False,False,False
3776,False,False,False,False,False,False,False,False
3777,False,False,False,False,False,False,False,False
3778,False,False,False,False,False,False,False,False
3779,False,False,False,False,False,False,False,True
3780,False,False,False,False,False,False,False,False
3781,False,False,False,False,False,False,False,False
3782,False,False,False,False,True,False,False,True
3783,False,False,False,False,False,False,False,True
3784,False,True,False,False,False,False,False,True
3785,False,False,False,False,False,False,False,False
3786,False,False,False,False,False,False,False,False
3787,False,False,False,False,False,False,False,False
3788,False,False,False,False,False,False,False,False
3789,False,False,False,False,False,False,False,False
3790,False,False,False,False,False,False,False,False
3791,False,False,False,False,False,False,False,False
3792,True,False,False,False,False,True,False,False
3793,True,False,False,False,False,True,False,False
3794,True,False,True,False,False,True,False,False
3795,True,False,True,False,False,False,False,False
3796,True,False,True,False,False,False,False,False
3797,True,False,True,False,False,False,False,False
3798,True,False,True,False,False,False,False,False
3799,True,False,True,False,False,False,False,False
3800,True,False,True,False,False,False,False,False
3801,True,False,True,False,False,False,False,False
3802,True,False,True,False,False,False,False,False
3803,True,False,True,False,False,False,False,False
3804,True,False,True,False,False,False,False,False
3805,True,False,True,False,False,False,True,False
3806,True,False,True,False,False,False,True,False
3807,False,False,True,False,False,False,True,False
3808,False,False,True,False,False,False,True,False
3809,False,False,True,False,False,False,True,False
3810,False,False,True,False,False,False,True,False
3811,False,False,True,False,False,False,True,False
3812,False,False,True,False,False,False,True,False
3813,False,False,True,False,False,False,True,False
3814,False,False,True,False,False,False,True,False
3815,False,False,True,False,False,False,True,False
3816,False,False,True,False,False,False,True,False
3817,False,False,True,False,False,False,True,False
3818,False,False,True,False,True,False,True,False
3819,False,False,False,False,True,False,True,True
3820,False,False,False,False,False,False,True,False
3821,False,False,False,False,False,False,True,False
3822,False,False,False,False,False,False,True,False
3823,False,False,False,False,False,False,True,False
3824,False,False,False,False,False,False,True,False
3825,False,False,False,False,False,False,True,False
3826,False,False,False,False,False,False,True,False
3827,False,False,False,False,False,False,True,False
3828,False,False,False,False,False,False,True,False
3829,False,False,False,False,False,False,True,False
3830,False,False,False,False,False,False,True,False
3831,False,False,False,False,False,False,True,False
3832,False,False,False,False,False,False,True,False
3833,False,False,False,False,False,False,True,False
3834,False,False,False,False,False,False,True,False
3835,False,False,False,False,False,False,True,False
3836,False,False,False,False,False,False,True,False
3837,False,False,False,False,False,False,True,False
3838,False,False,False,False,False,True,True,False
3839,False,False,False,False,False,True,True,False
3840,False,False,False,False,False,False,True,False
3841,False,False,False,False,False,False,True,False
3842,False,False,False,False,False,False,True,False
3843,False,False,False,False,False,False,True,False
3844,True,False,False,False,False,False,True,False
3845,False,False,False,False,False,False,True,False
3846,False,False,False,False,False,False,True,False
3847,False,False,False,False,False,False,True,False
3848,False,False,False,False,False,False,True,False
3849,False,False,False,False,False,False,True,False
3850,True,False,True,False,False,True,True,False
3851,True,False,True,False,False,True,True,False
3852,True,False,True,False,False,False,True,False
3853,True,False,True,False,False,False,True,False
3854,False,False,True,False,False,False,True,False
3855,False,False,True,False,False,False,True,False
3856,False,False,True,False,False,False,True,False
3857,False,False,True,False,False,False,True,False
3858,False,False,True,False,False,False,True,False
3859,True,False,True,False,False,False,True,False
3860,True,False,True,False,False,False,True,False
3861,True,False,True,False,False,False,True,False
3862,True,False,True,False,False,False,True,False
3863,False,False,True,False,False,False,True,False
3864,False,False,True,False,False,False,True,False
3865,False,False,True,False,False,False,True,False
3866,False,False,True,False,False,False,True,False
3867,False,False,True,False,False,False,True,False
3868,False,False,False,False,False,False,True,False
3869,False,False,False,False,False,False,True,False
3870,False,False,False,False,False,False,True,False
3871,False,False,False,False,False,False,True,False
3872,False,False,False,False,False,False,True,False
3873,False,False,False,False,False,False,True,False
3874,False,False,False,False,False,False,True,False
3875,False,False,False,False,False,False,True,False
3876,False,False,False,False,False,False,True,False
3877,False,False,False,False,False,False,True,False
3878,False,False,False,False,False,False,True,False
3879,False,False,False,False,False,False,True,False
3880,False,False,False,False,False,False,True,False
3881,False,False,False,False,False,False,True,False
3882,False,False,False,False,False,False,True,False
3883,False,False,False,False,False,False,True,False
3884,False,False,False,False,False,False,True,False
3885,False,False,False,False,False,False,True,False
3886,False,False,False,False,False,False,True,False
3887,False,False,False,False,False,False,True,False
3888,False,False,False,False,False,True,True,False
3889,False,False,False,False,False,False,True,False
3890,False,False,False,False,False,False,True,False
3891,False,False,False,False,False,True,True,False
3892,False,False,False,False,False,False,True,False
3893,False,False,False,False,False,False,True,False
3894,False,False,False,False,False,False,True,False
3895,False,False,False,False,False,False,True,False
3896,False,False,False,False,False,False,True,False
3897,False,False,False,False,False,False,True,False
3898,False,False,False,False,False,False,True,False
3899,False,False,False,False,False,False,True,False
3900,False,False,False,False,False,False,True,False
3901,False,False,False,False,False,False,True,False
3902,False,False,False,False,False,False,True,False
3903,False,False,False,False,False,False,True,False
3904,False,False,False,False,False,True,True,False
3905,False,False,False,False,False,True,True,False
3906,False,False,False,False,False,True,True,False
3907,True,False,True,False,False,True,True,False
3908,True,False,True,False,False,True,True,False
3909,True,False,True,False,False,True,True,False
3910,True,False,True,False,False,False,True,False
3911,True,False,True,False,False,False,True,False
3912,True,False,True,False,False,False,True,False
3913,True,False,True,False,False,True,True,True
3914,True,False,True,False,False,True,True,False
3915,True,False,True,False,False,False,True,True
3916,True,False,True,False,False,False,True,False
3917,True,False,True,False,False,False,True,False
3918,True,False,True,False,False,False,True,False
3919,True,False,True,False,False,False,True,False
3920,True,False,True,False,False,False,True,False
3921,True,False,True,False,False,False,True,False
3922,True,False,True,False,False,False,True,False
3923,False,False,True,False,False,False,True,True
3924,False,False,True,False,False,False,True,True
3925,False,False,True,False,False,False,True,True
3926,True,False,True,False,False,False,True,True
3927,False,False,True,False,False,False,True,False
3928,False,False,True,False,False,False,True,False
3929,False,False,True,False,False,False,True,False
3930,False,False,True,False,False,False,True,False
3931,False,False,True,False,False,False,True,False
3932,False,False,True,False,True,False,True,False
3933,False,True,True,False,True,False,True,True
3934,False,True,False,False,True,False,True,True
3935,False,True,False,False,True,False,True,True
3936,False,False,False,False,False,False,True,False
3937,False,False,False,False,False,False,True,False
3938,False,False,False,False,False,False,True,False
3939,False,False,False,False,False,False,True,False
3940,False,False,False,False,False,False,True,False
3941,False,False,False,False,False,False,True,False
3942,False,False,False,False,False,False,True,False
3943,False,False,False,False,False,False,True,False
3944,False,False,False,False,False,False,True,False
3945,False,False,False,False,False,False,True,False
3946,False,False,False,False,False,False,True,False
3947,False,False,False,False,False,False,True,False
3948,True,False,False,False,False,False,True,False
3949,False,False,False,False,False,False,True,False
3950,False,False,False,False,False,False,True,False
3951,False,False,False,False,False,False,True,False
3952,False,False,False,False,False,False,True,False
3953,False,False,False,False,False,False,True,False
3954,True,False,False,False,False,False,True,False
3955,False,False,False,False,False,False,True,False
3956,False,False,False,False,False,False,True,False
3957,False,False,False,False,False,False,True,False
3958,False,False,False,False,False,False,True,True
3959,False,False,False,False,False,False,True,True
3960,False,False,False,False,False,False,True,False
3961,False,False,False,False,False,False,True,False
3962,False,False,False,False,False,False,True,False
3963,False,False,False,False,False,False,True,False
3964,False,False,False,False,False,False,True,False
3965,False,False,False,False,False,False,True,False
3966,False,False,False,False,False,False,True,False
3967,False,False,False,False,False,False,True,False
3968,False,False,False,False,False,False,True,False
3969,False,False,False,False,False,False,True,False
3970,False,False,False,False,False,False,True,False
3971,False,False,False,False,False,False,True,False
3972,True,False,False,False,False,False,True,False
3973,True,False,False,False,False,False,True,False
3974,True,False,False,False,False,False,True,False
3975,False,False,False,False,False,False,True,False
3976,False,False,False,False,False,False,True,False
3977,True,False,False,False,False,True,True,False
3978,True,False,True,False,False,True,True,False
3979,True,False,True,False,False,True,True,False
3980,True,False,True,False,False,True,True,False
3981,True,False,True,False,False,True,True,False
3982,True,False,True,False,False,False,True,False
3983,True,False,True,False,False,False,True,False
3984,True,False,True,False,False,False,True,False
3985,True,False,True,False,False,False,True,False
3986,True,False,True,False,False,False,True,False
3987,True,False,True,False,False,False,True,False
3988,True,False,True,False,False,False,True,False
3989,True,False,True,False,False,False,True,False
3990,True,False,True,False,False,False,True,False
3991,True,False,True,False,False,False,True,False
3992,False,False,True,False,False,False,True,False
3993,False,False,True,False,False,False,True,False
3994,False,False,True,False,False,False,True,False
3995,False,False,True,False,False,False,True,False
3996,False,False,True,False,False,False,True,False
3997,False,False,True,False,False,False,True,False
3998,False,False,True,False,False,False,True,False
3999,False,False,True,False,False,False,True,False
4000,False,False,True,False,False,False,True,False
4001,False,False,True,False,False,False,True,False
4002,False,False,True,False,False,False,True,False
4003,False,False,True,False,False,False,True,False
4004,False,False,True,False,False,False,True,False
4005,False,False,True,False,False,False,True,False
4006,False,False,True,False,False,False,True,False
4007,False,False,True,False,False,False,True,False
4008,False,False,True,False,False,False,True,False
4009,False,False,True,False,False,False,True,False
4010,False,False,False,False,False,False,True,False
4011,False,False,False,False,True,False,True,False
4012,False,False,False,False,False,False,True,False
4013,False,False,False,False,False,False,True,False
4014,False,False,False,False,False,False,True,False
4015,False,False,False,False,False,False,True,False
4016,False,False,False,False,False,False,True,False
4017,False,False,False,False,False,False,True,False
4018,False,False,False,False,False,False,True,False
4019,False,False,False,False,False,False,True,False
4020,False,False,False,False,False,False,True,False
4021,False,False,False,False,False,False,True,False
4022,False,False,False,False,False,True,True,False
4023,False,False,False,False,False,False,True,False
4024,False,False,False,False,False,False,True,False
4025,False,False,False,False,True,False,True,True
4026,False,False,False,False,True,False,True,True
4027,False,False,False,False,False,False,True,True
4028,False,True,False,False,True,False,True,True
4029,False,True,False,False,True,False,True,True
4030,False,False,False,False,False,False,True,True
4031,False,False,False,False,False,False,True,True
4032,False,True,False,False,True,False,True,True
4033,False,False,False,False,False,False,True,True
4034,False,True,False,True,False,False,True,True
4035,False,True,False,True,False,False,True,True
4036,False,True,False,True,False,False,True,True
4037,False,True,False,True,False,False,True,True
4038,False,True,False,True,False,False,True,False
4039,False,False,False,True,False,False,True,False
4040,False,False,False,True,False,False,True,False
4041,False,False,False,True,False,False,True,False
4042,False,False,False,False,False,False,True,False
4043,False,False,False,False,False,False,True,False
4044,False,False,False,False,False,False,True,False
4045,False,False,False,False,False,False,True,False
4046,False,False,False,False,True,False,True,True
4047,False,False,False,False,False,False,True,True
4048,False,False,False,True,True,False,True,True
4049,False,False,False,True,True,False,True,True
4050,False,False,False,True,True,False,True,True
4051,False,False,False,True,False,False,True,True
4052,False,False,False,True,False,False,True,True
4053,False,False,False,True,False,False,True,True
4054,False,False,False,True,False,False,True,True
4055,False,False,False,True,False,False,True,True
4056,False,True,False,True,False,False,True,False
4057,False,False,False,False,False,False,True,False
4058,False,False,False,False,False,False,True,False
4059,False,False,False,False,False,False,True,False
4060,False,False,False,False,False,False,True,False
4061,False,False,False,False,False,False,True,False
4062,True,False,False,False,False,False,True,False
4063,True,False,False,False,False,False,True,False
4064,True,False,False,False,False,False,True,False
4065,True,False,False,False,False,False,True,False
4066,True,False,False,False,False,False,True,False
4067,True,False,False,False,False,False,True,False
4068,False,False,False,False,False,False,True,False
4069,False,False,False,False,False,False,True,False
4070,False,False,False,False,False,False,True,False
4071,False,False,False,False,False,False,True,False
4072,False,False,False,False,False,False,True,False
4073,False,False,False,False,False,False,True,False
4074,False,False,False,False,False,False,True,False
4075,False,False,False,False,False,False,True,False
4076,False,False,False,False,False,False,True,False
4077,False,False,False,False,False,False,True,False
4078,False,False,False,False,False,False,True,False
4079,False,False,False,False,False,False,True,False
4080,False,False,False,False,False,False,True,False
4081,False,False,False,False,False,False,True,False
4082,False,False,False,False,False,False,False,False
4083,False,False,False,False,False,True,False,False
4084,True,False,False,False,False,True,False,False
4085,False,False,False,False,False,False,False,False
4086,False,False,False,False,False,False,False,False
4087,False,False,False,False,False,False,False,False
4088,False,False,False,False,False,False,False,False
4089,False,False,False,False,False,False,False,False
4090,False,False,False,False,False,False,False,False
4091,True,False,False,False,False,False,False,False
4092,True,False,False,False,False,False,False,False
4093,True,False,False,False,False,False,False,False
4094,True,False,False,False,False,False,False,False
4095,False,False,False,False,False,False,False,False
4096,True,False,False,False,False,False,False,False
4097,True,False,True,False,False,True,False,False
4098,False,False,True,False,False,False,False,False
4099,False,False,True,False,False,False,False,False
4100,False,False,True,False,False,False,True,False
4101,False,False,True,False,False,False,True,False
4102,False,False,True,False,False,False,True,False
4103,False,False,True,False,False,False,True,False
4104,False,False,False,False,False,False,True,False
4105,False,False,False,False,False,False,True,False
4106,True,False,False,False,False,True,True,False
4107,True,False,True,False,False,True,True,False
4108,False,False,True,False,False,False,True,False
4109,False,False,True,False,False,False,True,False
4110,False,False,True,False,False,False,True,False
4111,False,False,True,False,False,False,True,False
4112,False,False,True,False,False,False,True,False
4113,False,False,True,False,False,True,True,False
4114,True,False,True,False,False,True,True,False
4115,True,False,True,False,False,False,True,False
4116,True,False,True,False,False,False,True,False
4117,True,False,True,False,False,False,True,False
4118,True,False,True,False,False,False,True,False
4119,True,False,True,False,False,False,True,False
4120,False,False,True,False,False,False,True,False
4121,False,False,True,False,False,False,True,False
4122,False,False,True,False,False,False,True,False
4123,False,False,True,False,False,False,True,False
4124,True,False,True,False,False,False,True,False
4125,True,False,True,False,False,False,True,False
4126,False,False,True,False,False,False,True,False
4127,False,False,True,False,False,False,True,False
4128,False,False,True,False,False,False,True,False
4129,False,False,True,False,False,False,True,False
4130,False,False,True,False,False,False,True,False
4131,False,False,True,False,False,False,True,False
4132,True,False,True,False,False,False,True,False
4133,True,False,True,False,False,False,True,False
4134,True,False,True,False,False,False,True,False
4135,False,False,True,False,False,False,True,False
4136,False,False,True,False,False,False,True,False
4137,False,False,True,False,False,False,True,False
4138,False,False,True,False,False,False,True,False
4139,False,False,True,False,False,False,True,False
4140,False,False,False,False,False,False,True,False
4141,False,False,False,False,False,False,True,False
4142,False,False,False,False,False,False,True,False
4143,False,False,False,False,False,False,True,False
4144,False,False,False,False,False,False,True,False
4145,False,False,False,False,True,False,True,False
4146,False,False,False,False,True,False,True,True
4147,False,False,False,False,False,False,True,False
4148,False,False,False,False,False,False,True,False
4149,False,False,False,False,False,False,True,False
4150,False,False,False,False,False,False,True,False
4151,False,False,False,False,False,False,True,False
4152,False,False,False,False,False,True,True,False
4153,False,False,False,False,False,False,True,False
4154,False,False,False,False,False,True,True,False
4155,False,False,False,False,False,True,True,False
4156,False,False,False,False,False,False,True,False
4157,False,False,False,False,False,False,True,False
4158,False,False,False,False,False,False,True,False
4159,True,False,False,False,False,False,True,False
4160,True,False,False,False,False,False,True,False
4161,True,False,False,False,False,False,True,False
4162,True,False,False,False,False,False,True,False
4163,True,False,False,False,False,False,True,False
4164,False,False,False,False,False,False,True,False
4165,False,False,False,False,False,False,True,False
4166,False,False,False,False,False,False,True,False
4167,False,False,False,False,False,False,True,False
4168,False,False,False,False,False,False,True,False
4169,False,False,False,False,False,True,True,False
4170,False,False,False,False,False,True,True,False
4171,False,False,False,False,False,False,True,False
4172,False,False,False,False,False,False,True,False
4173,False,False,False,False,False,False,True,False
4174,False,False,False,False,False,False,True,False
4175,False,False,True,False,False,False,True,False
4176,False,False,True,False,False,False,True,False
4177,False,False,True,False,False,False,True,False
4178,False,False,True,False,False,False,True,False
4179,True,False,True,False,False,False,True,False
4180,True,False,True,False,False,False,True,False
4181,False,False,True,False,False,False,True,False
4182,False,False,True,False,False,False,True,False
4183,False,False,True,False,False,False,True,False
4184,False,False,False,False,False,False,True,False
4185,False,False,False,False,False,False,True,False
4186,False,False,False,False,False,False,True,False
4187,False,False,False,False,False,False,True,False
4188,False,False,False,False,False,False,True,False
4189,False,False,False,False,False,False,True,False
4190,False,False,False,False,False,False,True,False
4191,False,False,False,False,False,False,True,False
4192,False,False,False,False,False,False,True,False
4193,False,False,False,False,False,False,True,False
4194,False,False,False,False,False,False,True,False
4195,True,False,False,False,False,True,True,False
4196,False,False,False,False,False,True,True,False
4197,False,False,True,False,False,False,True,False
4198,False,False,False,False,False,False,True,True
4199,False,False,False,False,False,False,True,False
4200,False,False,False,False,False,False,True,True
4201,False,False,False,False,False,False,True,True
4202,False,False,False,False,False,False,True,False
4203,False,False,False,False,False,False,True,False
4204,False,False,False,False,False,False,True,False
4205,False,False,False,False,False,False,True,False
4206,False,False,False,False,False,False,True,False
4207,False,False,False,False,False,True,True,False
4208,False,False,False,False,False,True,True,False
4209,False,False,False,False,False,False,True,False
4210,False,False,False,False,False,True,True,False
4211,False,False,True,False,False,True,True,False
4212,True,False,True,False,False,True,True,False
4213,True,False,True,False,False,True,True,False
4214,True,False,True,False,False,False,True,False
4215,True,False,True,False,False,False,True,False
4216,True,False,True,False,False,False,True,False
4217,True,False,True,False,False,False,True,False
4218,True,False,True,False,False,False,True,False
4219,True,False,True,False,False,False,True,False
4220,True,False,True,False,False,False,True,False
4221,False,False,True,False,False,False,True,False
4222,False,False,True,False,False,False,True,False
4223,False,False,True,False,False,False,True,False
4224,False,False,True,False,False,False,True,True
4225,False,False,False,False,False,False,True,False
4226,False,False,False,False,False,False,True,False
4227,False,False,False,False,False,False,True,True
4228,False,False,False,False,False,False,True,False
4229,False,False,False,False,False,False,True,False
4230,False,False,False,False,False,False,True,False
4231,False,False,False,False,False,False,True,False
4232,False,False,False,False,False,False,True,False
4233,False,True,False,False,True,False,True,True
4234,False,False,False,False,False,False,True,True
4235,False,False,False,False,False,False,True,True
4236,False,True,False,False,True,False,True,True
4237,False,False,False,False,False,False,True,True
4238,False,False,False,False,True,False,True,True
4239,False,False,False,False,False,False,True,True
4240,False,False,False,False,False,False,True,False
4241,False,False,False,False,False,False,True,True
4242,False,False,False,False,False,False,True,True
4243,False,True,False,False,False,False,True,True
4244,False,True,False,True,True,False,True,True
4245,False,False,False,False,False,False,True,True
4246,False,False,False,False,False,False,True,False
4247,False,False,False,False,False,False,True,False
4248,False,False,False,False,False,False,True,False
4249,False,False,False,False,False,False,True,False
4250,False,False,False,False,False,False,True,False
4251,False,False,False,False,False,False,True,False
4252,False,False,False,False,False,False,True,False
4253,False,False,False,False,False,False,True,False
4254,False,False,False,False,False,False,True,False
4255,False,False,False,False,False,False,True,False
4256,False,False,False,False,False,False,True,True
4257,False,False,False,False,False,False,True,True
4258,False,False,False,False,False,False,True,False
4259,False,False,False,False,False,False,True,False
4260,False,False,False,False,False,False,True,False
4261,False,False,False,False,False,False,True,False
4262,False,False,False,False,False,False,True,False
4263,False,False,False,False,False,False,True,False
4264,False,False,False,False,False,False,True,False
4265,False,False,False,False,False,False,True,False
4266,False,False,False,False,False,False,True,False
4267,False,False,False,False,False,False,True,False
4268,False,False,False,False,False,False,True,False
4269,False,False,False,False,False,False,True,False
4270,False,False,False,False,False,False,True,False
4271,False,False,False,False,False,False,True,False
4272,False,False,False,False,False,False,True,False
4273,False,False,False,False,False,False,True,False
4274,False,False,False,False,False,False,True,False
4275,False,False,False,False,False,False,True,False
4276,False,False,False,False,False,False,True,False
4277,False,False,False,False,False,False,True,False
4278,False,False,False,False,False,False,True,False
4279,False,False,False,False,False,False,True,False
4280,False,False,False,False,False,True,True,False
4281,False,False,False,False,False,True,True,False
4282,False,False,False,False,False,False,True,False
4283,False,False,False,False,False,False,True,False
4284,False,False,False,False,False,True,True,False
4285,True,False,False,False,False,True,True,False
4286,True,False,False,False,False,False,True,False
4287,False,False,False,False,False,False,True,False
4288,False,False,False,False,False,False,True,False
4289,True,False,False,False,False,False,True,False
4290,True,False,False,False,False,False,True,False
4291,True,False,True,False,False,False,True,False
4292,True,False,True,False,False,False,True,False
4293,True,False,True,False,False,False,True,False
4294,True,False,True,False,False,False,True,False
4295,True,False,True,False,False,False,True,False
4296,False,False,True,False,False,False,True,False
4297,False,False,True,False,False,False,True,False
4298,False,False,True,False,False,False,True,False
4299,False,False,True,False,False,False,True,False
4300,False,False,False,False,False,False,True,False
4301,False,False,False,False,False,False,True,False
4302,False,False,False,False,False,False,True,False
4303,False,False,False,False,False,False,True,False
4304,False,False,False,False,False,False,True,False
4305,False,False,False,False,False,False,True,False
4306,False,False,False,False,False,False,True,False
4307,False,False,False,False,False,False,True,False
4308,False,False,False,False,False,False,True,False
4309,False,False,False,False,False,False,True,False
4310,False,False,True,False,False,False,True,False
4311,False,False,True,False,False,False,True,False
4312,False,False,True,False,False,False,True,False
4313,True,False,True,False,False,False,True,False
4314,True,False,True,False,False,False,True,False
4315,True,False,True,False,False,False,True,False
4316,True,False,True,False,False,False,True,False
4317,True,False,True,False,False,False,True,False
4318,False,False,False,False,False,False,True,False
4319,False,False,False,False,False,False,True,False
4320,False,False,False,False,False,False,True,False
4321,False,False,False,False,False,False,True,False
4322,False,False,False,False,False,False,True,False
4323,False,False,False,False,False,False,True,False
4324,False,False,False,False,False,False,True,False
4325,False,False,False,False,False,False,True,False
4326,False,False,False,False,False,False,True,False
4327,False,False,False,False,False,False,True,False
4328,False,False,False,False,False,False,True,False
4329,False,False,False,False,False,False,True,False
4330,False,False,False,False,False,False,True,False
4331,False,False,False,False,False,False,True,False
4332,False,False,False,False,False,False,True,False
4333,False,False,False,False,False,False,True,False
4334,False,False,False,False,False,False,True,False
4335,False,False,False,False,False,False,True,False
4336,False,False,False,False,False,True,True,False
4337,False,False,False,False,False,True,True,False
4338,True,False,True,False,False,True,True,False
4339,True,False,True,False,False,True,True,False
4340,True,False,True,False,False,True,True,False
4341,True,False,True,False,False,True,True,False
4342,True,False,True,False,False,False,True,False
4343,False,False,True,False,False,False,True,False
4344,True,False,True,False,False,False,True,False
4345,True,False,True,False,False,False,True,False
4346,True,False,True,False,False,False,True,False
4347,False,False,True,False,False,False,True,False
4348,True,False,True,False,False,False,True,False
4349,False,False,True,False,False,False,True,False
4350,False,False,True,False,False,False,True,False
4351,False,False,True,False,False,False,True,False
4352,False,False,True,False,False,False,True,False
4353,False,False,True,False,False,False,True,False
4354,False,False,True,False,False,False,True,False
4355,False,False,True,False,False,False,True,False
4356,False,False,True,False,False,False,True,False
4357,False,False,True,False,False,True,True,False
4358,True,False,True,False,False,True,True,False
4359,True,False,True,False,False,True,True,False
4360,True,False,True,False,False,False,True,False
4361,True,False,True,False,False,False,True,False
4362,True,False,True,False,False,False,True,False
4363,True,False,True,False,False,False,True,False
4364,True,False,True,False,False,False,True,False
4365,True,False,True,False,False,False,True,False
4366,True,False,True,False,False,False,True,False
4367,True,False,True,False,False,False,True,False
4368,True,False,True,False,False,False,True,False
4369,True,False,True,False,False,False,True,False
4370,False,False,True,False,False,False,True,False
4371,False,False,True,False,False,False,True,False
4372,False,False,True,False,False,False,True,False
4373,False,False,True,False,False,False,True,False
4374,False,False,True,False,False,False,True,False
4375,False,False,True,False,False,False,True,False
4376,True,False,True,False,False,True,True,False
4377,True,False,True,False,False,True,True,False
4378,True,False,True,False,False,False,True,False
4379,True,False,True,False,False,False,True,False
4380,True,False,True,False,False,False,True,False
4381,True,False,True,False,False,False,True,False
4382,True,False,True,False,False,False,True,False
4383,False,False,True,False,False,False,True,False
4384,True,False,True,False,False,False,True,False
4385,True,False,True,False,False,False,True,False
4386,False,False,True,False,False,False,True,False
4387,False,False,True,False,False,False,True,False
4388,False,False,True,False,False,False,True,False
4389,False,False,False,False,False,False,True,False
4390,False,False,False,False,False,False,True,False
4391,False,False,False,False,False,False,True,False
4392,False,False,False,False,False,False,True,False
4393,False,False,False,False,False,False,True,False
4394,False,False,False,False,False,False,True,False
4395,False,False,False,False,False,False,True,False
4396,False,False,False,False,False,False,True,False
4397,False,False,False,False,False,False,True,False
4398,False,False,False,False,False,False,True,False
4399,False,False,False,False,False,False,True,False
4400,False,False,False,False,False,False,True,False
4401,False,False,False,False,False,False,True,False
4402,False,False,False,False,False,False,True,True
4403,False,False,False,False,False,False,True,False
4404,False,False,False,False,False,False,True,False
4405,False,False,False,False,False,False,True,False
4406,False,False,False,False,False,False,True,False
4407,False,False,False,False,False,False,True,False
4408,False,False,False,False,False,False,True,False
4409,False,False,False,False,False,False,True,False
4410,False,False,False,False,False,False,True,False
4411,False,False,False,False,False,False,True,False
4412,False,False,False,False,False,False,True,False
4413,False,False,False,False,False,False,True,False
4414,True,False,False,False,False,False,True,False
4415,True,False,False,False,False,False,True,False
4416,True,False,False,False,False,False,True,False
4417,True,False,False,False,False,False,True,False
4418,True,False,True,False,False,False,True,False
4419,True,False,True,False,False,False,True,False
4420,False,False,False,False,False,False,True,True
4421,False,False,False,False,False,False,True,True
4422,False,False,False,False,False,False,True,True
4423,False,False,False,False,False,False,True,True
4424,False,False,False,False,False,False,True,True
4425,False,False,False,False,False,False,True,True
4426,False,False,False,False,False,False,True,True
4427,False,False,False,False,False,False,True,True
4428,False,False,False,False,False,False,True,True
4429,False,True,False,False,True,False,True,True
4430,False,True,False,False,False,False,True,True
4431,False,False,False,False,False,False,True,True
4432,False,True,False,False,False,False,True,True
4433,False,True,False,False,False,False,True,False
4434,False,True,False,False,False,False,True,True
4435,False,False,False,False,False,False,True,True
4436,False,True,False,False,False,False,True,True
4437,False,False,False,False,False,False,True,False
4438,False,False,False,False,False,False,True,False
4439,False,False,False,False,False,False,True,False
4440,False,False,False,False,False,False,True,True
4441,False,False,False,False,False,False,True,False
4442,False,False,False,False,False,False,True,False
4443,False,False,False,False,False,False,True,False
4444,False,False,False,False,False,False,True,False
4445,False,False,False,False,False,False,True,False
4446,False,False,False,False,False,False,True,False
4447,False,False,False,False,False,False,True,False
4448,False,False,False,False,False,False,True,False
4449,False,False,False,False,False,False,True,False
4450,False,False,False,False,False,False,True,False
4451,False,False,False,False,False,False,True,False
4452,False,False,False,False,False,True,True,False
4453,False,False,False,False,False,False,True,False
4454,False,False,False,False,False,False,True,False
4455,False,False,False,False,False,False,True,False
4456,False,False,False,False,False,False,True,False
4457,False,False,False,False,False,False,True,False
4458,False,False,False,False,False,False,True,False
4459,False,False,False,False,False,False,True,True
4460,False,False,False,False,True,False,True,True
4461,False,False,False,False,True,False,True,True
